"Gene_id","Gene_name","Gene_type","Chromosome","Gene_start","Gene_end","Gene_age"
"ENSG00000213906","LTB4R2","protein_coding","14",24305734,24312053,15
"ENSG00000213903","LTB4R","protein_coding","14",24311450,24318036,12
"ENSG00000129467","ADCY4","protein_coding","14",24318349,24335093,7
"ENSG00000129465","RIPK3","protein_coding","14",24336021,24340045,1
"ENSG00000100968","NFATC4","protein_coding","14",24365673,24379604,12
"ENSG00000205978","NYNRIN","protein_coding","14",24398786,24419288,15
"ENSG00000139899","CBLN3","protein_coding","14",24426532,24430954,15
"ENSG00000100441","KHNYN","protein_coding","14",24429286,24441834,12
"ENSG00000100445","SDR39U1","protein_coding","14",24439766,24442905,1
"ENSG00000092009","CMA1","protein_coding","14",24505353,24508265,15
"ENSG00000100448","CTSG","protein_coding","14",24573522,24576260,18
"ENSG00000100450","GZMH","protein_coding","14",24606480,24609699,17
"ENSG00000100453","GZMB","protein_coding","14",24630954,24634267,12
"ENSG00000168952","STXBP6","protein_coding","14",24809656,25050297,10
"ENSG00000139910","NOVA1","protein_coding","14",26443093,26597754,2
"ENSG00000176165","FOXG1","protein_coding","14",28760330,28770277,3
"ENSG00000252065","RNU6-864P","snRNA","14",28982303,28982410,14
"ENSG00000212518","RNU11-5P","snRNA","14",29476784,29476912,14
"ENSG00000184304","PRKD1","protein_coding","14",29576479,30191898,6
"ENSG00000252686","RNU6-1234P","snRNA","14",29811916,29812018,15
"ENSG00000092140","G2E3","protein_coding","14",30559123,30620063,6
"ENSG00000092108","SCFD1","protein_coding","14",30622112,30735812,1
"ENSG00000100473","COCH","protein_coding","14",30874514,30895065,12
"ENSG00000196792","STRN3","protein_coding","14",30893799,31026401,1
"ENSG00000207952","MIR624","miRNA","14",31014646,31014742,19
"ENSG00000100478","AP4S1","protein_coding","14",31025106,31096450,2
"ENSG00000092148","HECTD1","protein_coding","14",31100112,31207804,4
"ENSG00000207440","RNU6-541P","snRNA","14",31142939,31143048,15
"ENSG00000129493","HEATR5A","protein_coding","14",31291791,31420582,2
"ENSG00000129480","DTD2","protein_coding","14",31446036,31457510,1
"ENSG00000214943","GPR33","protein_coding","14",31482875,31488142,17
"ENSG00000151413","NUBPL","protein_coding","14",31489956,31861224,1
"ENSG00000223087","RNU6-602P","snRNA","14",31662039,31662143,14
"ENSG00000207412","RNU6-455P","snRNA","14",31686692,31686798,16
"ENSG00000100852","ARHGAP5","protein_coding","14",32076114,32159728,6
"ENSG00000201654","RNU6-7","snRNA","14",32202045,32202151,12
"ENSG00000202337","RNU6-8","snRNA","14",32203163,32203269,12
"ENSG00000151320","AKAP6","protein_coding","14",32329273,32837681,9
"ENSG00000278746","RN7SL660P","misc_RNA","14",32442341,32442639,19
"ENSG00000151322","NPAS3","protein_coding","14",32934933,33804176,6
"ENSG00000129521","EGLN3","protein_coding","14",33924231,34462774,12
"ENSG00000165389","SPTSSA","protein_coding","14",34432789,34462356,7
"ENSG00000129518","EAPP","protein_coding","14",34515929,34539711,2
"ENSG00000206596","RNU1-27P","snRNA","14",34546714,34546877,17
"ENSG00000206588","RNU1-28P","snRNA","14",34556226,34556389,17
"ENSG00000129515","SNX6","protein_coding","14",34561094,34630183,4
"ENSG00000253003","RNU6-1261P","snRNA","14",34675891,34675994,15
"ENSG00000165410","CFL2","protein_coding","14",34706769,34714823,1
"ENSG00000198604","BAZ1A","protein_coding","14",34752731,34875647,7
"ENSG00000251726","RNU7-41P","snRNA","14",34845300,34845360,18
"ENSG00000100883","SRP54","protein_coding","14",34981957,35029567,1
"ENSG00000151327","FAM177A1","protein_coding","14",35044907,35113130,6
"ENSG00000092020","PPP2R3C","protein_coding","14",35085467,35122517,1
"ENSG00000100890","KIAA0391","protein_coding","14",35121846,35277614,2
"ENSG00000100902","PSMA6","protein_coding","14",35278633,35317493,1
"ENSG00000100906","NFKBIA","protein_coding","14",35401511,35404749,7
"ENSG00000168348","INSM2","protein_coding","14",35534042,35537054,7
"ENSG00000174373","RALGAPA1","protein_coding","14",35538352,35809304,3
"ENSG00000100916","BRMS1L","protein_coding","14",35826318,35932325,6
"ENSG00000252312","RN7SKP21","misc_RNA","14",36231555,36231774,12
"ENSG00000151332","MBIP","protein_coding","14",36298558,36320676,6
"ENSG00000238540","RNU7-93P","snRNA","14",36405214,36405274,14
"ENSG00000229415","SFTA3","protein_coding","14",36473288,36513829,19
"ENSG00000136352","NKX2-1","protein_coding","14",36516392,36521149,7
"ENSG00000136327","NKX2-8","protein_coding","14",36580579,36582607,12
"ENSG00000201395","RN7SKP257","misc_RNA","14",36593839,36594147,18
"ENSG00000198807","PAX9","protein_coding","14",36657568,36679715,7
"ENSG00000183032","SLC25A21","protein_coding","14",36678431,37172866,3
"ENSG00000252746","RNU6-273P","snRNA","14",37187219,37187314,15
"ENSG00000151338","MIPOL1","protein_coding","14",37197913,37552361,6
"ENSG00000207046","RNU6-886P","snRNA","14",37434469,37434573,17
"ENSG00000129514","FOXA1","protein_coding","14",37589984,37596059,7
"ENSG00000139865","TTC6","protein_coding","14",37595847,38041442,1
"ENSG00000201431","RNU6-1277P","snRNA","14",37827798,37827904,16
"ENSG00000139874","SSTR1","protein_coding","14",38207999,38213067,7
"ENSG00000176435","CLEC14A","protein_coding","14",38254103,38256369,17
"ENSG00000100934","SEC23A","protein_coding","14",39031919,39109646,1
"ENSG00000092208","GEMIN2","protein_coding","14",39114223,39136973,2
"ENSG00000182400","TRAPPC6B","protein_coding","14",39147811,39170532,2
"ENSG00000100941","PNN","protein_coding","14",39175183,39183218,2
"ENSG00000150527","MIA2","protein_coding","14",39230231,39388513,12
"ENSG00000165355","FBXO33","protein_coding","14",39397669,39432500,7
"ENSG00000165379","LRFN5","protein_coding","14",41607570,41904549,12
"ENSG00000189139","FSCB","protein_coding","14",44504342,44507279,15
"ENSG00000179476","C14orf28","protein_coding","14",44897295,44907257,12
"ENSG00000179454","KLHL28","protein_coding","14",44924319,45042322,6
"ENSG00000198718","TOGARAM1","protein_coding","14",44962208,45074431,7
"ENSG00000185246","PRPF39","protein_coding","14",45084099,45116282,1
"ENSG00000239043","SNORD127","snoRNA","14",45110883,45110968,14
"ENSG00000100442","FKBP3","protein_coding","14",45115600,45135319,1
"ENSG00000187790","FANCM","protein_coding","14",45135940,45200890,1
"ENSG00000129534","MIS18BP1","protein_coding","14",45203190,45253540,6
"ENSG00000199739","RNU6-552P","snRNA","14",45274359,45274477,17
"ENSG00000165496","RPL10L","protein_coding","14",46651010,46651821,1
"ENSG00000139915","MDGA2","protein_coding","14",46840092,47674954,12
"ENSG00000207366","RNU6-297P","snRNA","14",48341226,48341332,15
"ENSG00000252424","RNA5SP384","rRNA","14",49552633,49552748,16
"ENSG00000213741","RPS29","protein_coding","14",49570984,49599164,1
"ENSG00000276168","RN7SL1","misc_RNA","14",49586580,49586878,15
"ENSG00000165501","LRR1","protein_coding","14",49598697,49614672,6
"ENSG00000165502","RPL36AL","protein_coding","14",49618519,49620685,1
"ENSG00000168282","MGAT2","protein_coding","14",49620795,49623481,2
"ENSG00000165506","DNAAF2","protein_coding","14",49625174,49635230,1
"ENSG00000100479","POLE2","protein_coding","14",49643555,49688422,1
"ENSG00000221114","RNU6ATAC30P","snRNA","14",49684544,49684665,11
"ENSG00000197776","KLHDC1","protein_coding","14",49693105,49753152,1
"ENSG00000165516","KLHDC2","protein_coding","14",49767608,49786385,1
"ENSG00000165525","NEMF","protein_coding","14",49782083,49853203,1
"ENSG00000252474","RNU6-539P","snRNA","14",49839725,49839827,17
"ENSG00000278771","RN7SL3","misc_RNA","14",49853616,49853914,17
"ENSG00000274012","RN7SL2","misc_RNA","14",49862550,49862849,18
"ENSG00000165527","ARF6","protein_coding","14",49893092,49897054,1
"ENSG00000251929","RNU6-189P","snRNA","14",49901850,49901950,17
"ENSG00000214900","LINC01588","lincRNA","14",49927571,50092643,19
"ENSG00000201358","RN7SKP193","misc_RNA","14",50068568,50068873,14
"ENSG00000100483","VCPKMT","protein_coding","14",50108632,50116600,2
"ENSG00000100485","SOS2","protein_coding","14",50117120,50231558,3
"ENSG00000087299","L2HGDH","protein_coding","14",50237563,50312548,1
"ENSG00000264712","MIR4504","miRNA","14",50299855,50299946,19
"ENSG00000125375","ATP5S","protein_coding","14",50312326,50335558,7
"ENSG00000100490","CDKL1","protein_coding","14",50329404,50416461,1
"ENSG00000012983","MAP4K5","protein_coding","14",50418501,50561126,7
"ENSG00000198513","ATL1","protein_coding","14",50532509,50633068,2
"ENSG00000151748","SAV1","protein_coding","14",50632058,50668331,6
"ENSG00000243103","RN7SL452P","misc_RNA","14",50637691,50637981,19
"ENSG00000100503","NIN","protein_coding","14",50719763,50831121,12
"ENSG00000100504","PYGL","protein_coding","14",50857891,50944736,1
"ENSG00000131969","ABHD12B","protein_coding","14",50872160,50904970,1
"ENSG00000100505","TRIM9","protein_coding","14",50975262,51096061,6
"ENSG00000139921","TMX1","protein_coding","14",51240162,51257546,6
"ENSG00000139926","FRMD6","protein_coding","14",51489100,51730727,7
"ENSG00000252400","RNU6-1291P","snRNA","14",51522864,51522967,13
"ENSG00000251756","RNA5SP385","rRNA","14",51692752,51692861,16
"ENSG00000207004","RNU6-301P","snRNA","14",51724103,51724209,15
"ENSG00000258849","OR7E159P","unprocessed_pseudogene","14",51771789,51772086,18
"ENSG00000186469","GNG2","protein_coding","14",51826195,51979342,12
"ENSG00000087302","RTRAF","protein_coding","14",51989475,52010691,3
"ENSG00000087303","NID2","protein_coding","14",52004803,52069228,12
"ENSG00000168229","PTGDR","protein_coding","14",52267713,52276724,17
"ENSG00000125384","PTGER2","protein_coding","14",52314305,52328606,12
"ENSG00000087301","TXNDC16","protein_coding","14",52430590,52552522,9
"ENSG00000180998","GPR137C","protein_coding","14",52553148,52637713,12
"ENSG00000197930","ERO1A","protein_coding","14",52639916,52695900,1
"ENSG00000100519","PSMC6","protein_coding","14",52707172,52728587,1
"ENSG00000198252","STYX","protein_coding","14",52730180,52774998,6
"ENSG00000100522","GNPNAT1","protein_coding","14",52775194,52791668,1
"ENSG00000073712","FERMT2","protein_coding","14",52857268,52952435,6
"ENSG00000100523","DDHD1","protein_coding","14",53036745,53153282,2
"ENSG00000266431","MIR5580","miRNA","14",53948427,53948484,19
"ENSG00000125378","BMP4","protein_coding","14",53949736,53958761,6
"ENSG00000100526","CDKN3","protein_coding","14",54396849,54420218,1
"ENSG00000100528","CNIH1","protein_coding","14",54423560,54441431,2
"ENSG00000197045","GMFB","protein_coding","14",54474484,54489196,1
"ENSG00000100532","CGRRF1","protein_coding","14",54509812,54539309,7
"ENSG00000020577","SAMD4A","protein_coding","14",54567097,54793315,6
"ENSG00000131979","GCH1","protein_coding","14",54842008,54902852,1
"ENSG00000252019","RNU6ATAC9P","snRNA","14",54859215,54859330,15
"ENSG00000198554","WDHD1","protein_coding","14",54938950,55027105,1
"ENSG00000180008","SOCS4","protein_coding","14",55027230,55049488,13
"ENSG00000168175","MAPK1IP1L","protein_coding","14",55051631,55070192,14
"ENSG00000131981","LGALS3","protein_coding","14",55124110,55145413,12
"ENSG00000126787","DLGAP5","protein_coding","14",55148112,55191678,4
"ENSG00000178974","FBXO34","protein_coding","14",55271303,55361918,12
"ENSG00000258469","CHMP4BP1","processed_pseudogene","14",55298644,55299231,3
"ENSG00000126775","ATG14","protein_coding","14",55366392,55411858,6
"ENSG00000182521","TBPL2","protein_coding","14",55413541,55456726,1
"ENSG00000126777","KTN1","protein_coding","14",55559072,55701526,12
"ENSG00000177350","RPL13AP3","transcribed_processed_pseudogene","14",55766177,55767717,9
"ENSG00000139946","PELI2","protein_coding","14",56117814,56301526,6
"ENSG00000070269","TMEM260","protein_coding","14",56488354,56650606,1
"ENSG00000165588","OTX2","protein_coding","14",56799905,56810479,12
"ENSG00000243801","RN7SL461P","misc_RNA","14",56824375,56824656,19
"ENSG00000200818","RNU6-1204P","snRNA","14",56824986,56825092,14
"ENSG00000070367","EXOC5","protein_coding","14",57200507,57269008,2
"ENSG00000053770","AP5M1","protein_coding","14",57268909,57298742,2
"ENSG00000139977","NAA30","protein_coding","14",57390544,57415917,1
"ENSG00000100557","CCDC198","protein_coding","14",57469301,57493867,14
"ENSG00000151812","SLC35F4","protein_coding","14",57563922,57982194,3
"ENSG00000252837","RN7SKP99","misc_RNA","14",57837354,57837660,13
"ENSG00000243700","RN7SL598P","misc_RNA","14",58179771,58180064,19
"ENSG00000131966","ACTR10","protein_coding","14",58200080,58235636,3
"ENSG00000100567","PSMA3","protein_coding","14",58244831,58272012,1
"ENSG00000252782","RNU6-341P","snRNA","14",58292293,58292388,15
"ENSG00000032219","ARID4A","protein_coding","14",58298385,58373887,6
"ENSG00000196860","TOMM20L","protein_coding","14",58395916,58408701,15
"ENSG00000100575","TIMM9","protein_coding","14",58408494,58427614,2
"ENSG00000100578","KIAA0586","protein_coding","14",58427385,58551289,14
"ENSG00000165617","DACT1","protein_coding","14",58633967,58648321,12
"ENSG00000100592","DAAM1","protein_coding","14",59188646,59371405,1
"ENSG00000181619","GPR135","protein_coding","14",59429022,59465342,6
"ENSG00000126790","L3HYPDH","protein_coding","14",59460363,59484430,1
"ENSG00000050130","JKAMP","protein_coding","14",59484443,59505410,6
"ENSG00000151838","CCDC175","protein_coding","14",59504539,59576831,17
"ENSG00000139970","RTN1","protein_coding","14",59595976,59870966,6
"ENSG00000131951","LRRC9","protein_coding","14",59919713,60063559,7
"ENSG00000126773","PCNX4","protein_coding","14",60091911,60169133,1
"ENSG00000100612","DHRS7","protein_coding","14",60144120,60169856,2
"ENSG00000100614","PPM1A","protein_coding","14",60245752,60299087,1
"ENSG00000184302","SIX6","protein_coding","14",60508951,60512850,6
"ENSG00000126778","SIX1","protein_coding","14",60643415,60658259,6
"ENSG00000100625","SIX4","protein_coding","14",60709528,60724348,6
"ENSG00000020426","MNAT1","protein_coding","14",60734742,60969953,2
"ENSG00000126814","TRMT5","protein_coding","14",60971451,60981358,1
"ENSG00000206870","RNU6-398P","snRNA","14",60974327,60974435,15
"ENSG00000139974","SLC38A6","protein_coding","14",60981114,61083733,1
"ENSG00000027075","PRKCH","protein_coding","14",61187559,61550976,12
"ENSG00000182107","TMEM30B","protein_coding","14",61277370,61281840,1
"ENSG00000100644","HIF1A","protein_coding","14",61695513,61748259,12
"ENSG00000023608","SNAPC1","protein_coding","14",61762357,61796428,6
"ENSG00000139973","SYT16","protein_coding","14",61811974,62112550,6
"ENSG00000186369","LINC00643","transcribed_unitary_pseudogene","14",62114353,62130962,16
"ENSG00000140015","KCNH5","protein_coding","14",62699454,63102037,1
"ENSG00000126785","RHOJ","protein_coding","14",63204114,63293219,12
"ENSG00000179600","GPHB5","protein_coding","14",63312835,63318879,7
"ENSG00000154001","PPP2R5E","protein_coding","14",63371357,63543374,1
"ENSG00000140006","WDR89","protein_coding","14",63597039,63641861,2
"ENSG00000202490","RNU6-597P","snRNA","14",63618043,63618144,15
"ENSG00000207172","RNU6-1162P","snRNA","14",63630678,63630781,17
"ENSG00000126821","SGPP1","protein_coding","14",63684214,63728039,1
"ENSG00000252749","RNU7-116P","snRNA","14",63736444,63736505,18
"ENSG00000054654","SYNE2","protein_coding","14",63852983,64226433,12
"ENSG00000140009","ESR2","protein_coding","14",64084232,64338112,9
"ENSG00000221537","MIR548H1","miRNA","14",64095024,64095125,19
"ENSG00000234911","TEX21P","transcribed_unitary_pseudogene","14",64341673,64387986,18
"ENSG00000100714","MTHFD1","protein_coding","14",64388031,64463457,1
"ENSG00000089775","ZBTB25","protein_coding","14",64449106,64505213,12
"ENSG00000179841","AKAP5","protein_coding","14",64465499,64474503,14
"ENSG00000126804","ZBTB1","protein_coding","14",64503712,64533690,12
"ENSG00000126803","HSPA2","protein_coding","14",64535905,64546173,1
"ENSG00000165807","PPP1R36","protein_coding","14",64549902,64589380,14
"ENSG00000126822","PLEKHG3","protein_coding","14",64704102,64750247,3
"ENSG00000070182","SPTB","protein_coding","14",64746283,64879907,4
"ENSG00000284269","MIR7855","miRNA","14",64785626,64785686,19
"ENSG00000252497","RPPH1-2P","ribozyme","14",64909488,64909780,11
"ENSG00000258289","CHURC1","protein_coding","14",64914361,64944591,12
"ENSG00000125954","CHURC1-FNTB","protein_coding","14",64914485,65061803,3
"ENSG00000176153","GPX2","protein_coding","14",64939152,64942905,1
"ENSG00000139998","RAB15","protein_coding","14",64945814,64973226,1
"ENSG00000257365","FNTB","protein_coding","14",64986720,65062652,1
"ENSG00000125952","MAX","protein_coding","14",65006174,65102695,4
"ENSG00000266531","MIR4706","miRNA","14",65044688,65044769,19
"ENSG00000222985","RNU2-14P","snRNA","14",65124352,65124542,15
"ENSG00000266740","MIR4708","miRNA","14",65335117,65335183,19
"ENSG00000033170","FUT8","protein_coding","14",65410592,65744121,4
"ENSG00000196553","CCDC196","protein_coding","14",66411704,66498677,17
"ENSG00000171723","GPHN","protein_coding","14",66507407,67181803,1
"ENSG00000172717","FAM71D","protein_coding","14",67189393,67228550,17
"ENSG00000072415","MPP5","protein_coding","14",67241109,67335819,6
"ENSG00000100554","ATP6V1D","protein_coding","14",67294371,67360265,1
"ENSG00000134001","EIF2S1","protein_coding","14",67359997,67386516,1
"ENSG00000100558","PLEK2","protein_coding","14",67386983,67412200,6
"ENSG00000198133","TMEM229B","protein_coding","14",67447084,67533739,6
"ENSG00000054690","PLEKHH1","protein_coding","14",67533301,67589612,12
"ENSG00000100564","PIGH","protein_coding","14",67581955,67600287,2
"ENSG00000081181","ARG2","protein_coding","14",67619798,67651720,1
"ENSG00000100568","VTI1B","protein_coding","14",67647075,67674831,3
"ENSG00000272253","RNA5SP386","rRNA","14",67657105,67657211,15
"ENSG00000072042","RDH11","protein_coding","14",67676801,67695814,1
"ENSG00000139988","RDH12","protein_coding","14",67701886,67734452,1
"ENSG00000241542","RN7SL369P","misc_RNA","14",67705954,67706252,19
"ENSG00000072121","ZFYVE26","protein_coding","14",67727374,67816590,2
"ENSG00000239820","RN7SL213P","misc_RNA","14",67751228,67751544,19
